ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
60,rl,15810,pave,ir1,lvl,allpub,inside,gtl,gilbert,rran,norm,1fam,2story,6,5,2007,2007,gable,compshg,vinylsd,vinylsd,0,0.0,gd,ta,cblock,gd,ta,no,unf,0.0,unf,0.0,768.0,768.0,gasa,ex,y,sbrkr,768,728,0,1496,0.0,0.0,3,0,3,1,gd,7,typ,0,none,attchd,2007.0,unf,2.0,572.0,ta,ta,y,100,0,0,0,0,0,0,5,2007,new,181755
20,rl,11024,pave,ir1,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,1story,7,5,2005,2006,gable,compshg,vinylsd,vinylsd,brkface,118.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1400.0,1400.0,gasa,ex,y,sbrkr,1400,0,0,1400,0.0,0.0,2,0,3,1,gd,6,typ,0,none,attchd,2005.0,rfn,2.0,612.0,ta,ta,y,144,55,0,0,0,0,0,10,2006,new,186800
60,rl,8970,pave,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,2story,5,6,1965,1965,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,388.0,unf,0.0,356.0,744.0,gasa,ta,y,sbrkr,825,1315,0,2140,0.0,0.0,2,1,4,1,ta,7,typ,1,ta,attchd,1965.0,fin,2.0,549.0,ta,ta,y,0,40,264,0,0,0,0,6,2009,wd ,177500
30,rl,10800,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,4,6,1927,2007,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,656.0,656.0,gasa,ta,y,sbrkr,968,0,0,968,0.0,0.0,2,0,4,1,ta,5,typ,0,none,detchd,1928.0,unf,1.0,216.0,fa,fa,y,0,0,0,0,0,0,0,8,2007,wd ,64500
120,fv,4835,pave,ir1,lvl,allpub,culdsac,gtl,somerst,norm,norm,twnhse,1story,7,5,2004,2005,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,ex,ta,av,glq,1298.0,unf,0.0,190.0,1488.0,gasa,ex,y,sbrkr,1488,0,0,1488,1.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2004.0,fin,2.0,506.0,ta,ta,y,168,50,0,0,0,0,0,3,2010,wd ,260000
20,rl,3710,pave,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,1fam,1story,7,5,2007,2007,gable,compshg,vinylsd,vinylsd,brkface,16.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1266.0,1266.0,gasa,ex,y,sbrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2007.0,fin,2.0,388.0,ta,ta,y,100,16,0,0,0,0,0,8,2007,new,185485
30,rm,6120,pave,reg,lvl,allpub,corner,gtl,brkside,norm,norm,1fam,1story,5,7,1931,1993,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,blq,209.0,unf,0.0,506.0,715.0,gasa,ta,y,fusea,875,0,0,875,1.0,0.0,1,0,2,1,ta,5,typ,0,none,detchd,1931.0,unf,1.0,180.0,fa,ta,y,48,0,0,0,0,0,0,11,2009,wd ,105000
80,rl,9600,pave,reg,lvl,allpub,fr2,gtl,veenker,feedr,norm,1fam,slvl,6,7,1976,1994,hip,compshg,plywood,plywood,brkface,360.0,gd,gd,cblock,ta,ta,no,unf,0.0,unf,0.0,528.0,528.0,gasa,ex,y,sbrkr,1094,761,0,1855,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,1976.0,rfn,2.0,512.0,ta,ta,y,113,100,0,0,0,0,0,8,2007,wd ,187000
20,rl,14145,pave,reg,lvl,allpub,corner,gtl,nwames,norm,norm,1fam,1story,7,7,1984,1998,gable,compshg,wd sdng,wd sdng,none,0.0,gd,ta,cblock,gd,ta,mn,alq,213.0,unf,0.0,995.0,1208.0,gasa,ex,y,sbrkr,1621,0,0,1621,1.0,0.0,2,0,3,1,gd,8,typ,0,none,attchd,1984.0,rfn,2.0,440.0,ta,ta,y,108,45,0,0,0,0,400,5,2006,wd ,202500
20,rl,9926,pave,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,1story,7,5,2005,2006,gable,compshg,vinylsd,vinylsd,brkface,210.0,gd,ta,pconc,gd,ta,mn,glq,1178.0,unf,0.0,436.0,1614.0,gasa,ex,y,sbrkr,1614,0,0,1614,1.0,0.0,2,0,3,1,gd,7,typ,0,none,attchd,2005.0,rfn,3.0,878.0,ta,ta,y,100,38,0,0,0,0,0,5,2007,wd ,245700
160,rl,8012,pave,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,twnhse,2story,6,5,1980,1980,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,630.0,630.0,gasa,ex,y,sbrkr,630,636,0,1266,0.0,0.0,1,1,2,1,ta,5,typ,2,ta,attchd,1980.0,rfn,1.0,283.0,ta,ta,y,340,0,0,0,0,0,0,7,2007,wd ,128000
60,rl,10240,pave,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,8,5,2005,2005,gable,compshg,vinylsd,vinylsd,brkface,178.0,gd,ta,pconc,gd,ta,mn,unf,0.0,unf,0.0,1030.0,1030.0,gasa,gd,y,sbrkr,1038,1060,0,2098,0.0,0.0,2,1,3,1,ex,8,typ,1,gd,attchd,2005.0,rfn,3.0,878.0,ta,ta,y,192,52,0,0,0,0,0,3,2006,wd ,275500
60,rl,10762,pave,ir1,lvl,allpub,culdsac,gtl,gilbert,norm,norm,1fam,2story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,none,344.0,gd,ta,pconc,gd,ta,no,glq,694.0,unf,0.0,284.0,978.0,gasa,ex,y,sbrkr,1005,978,0,1983,0.0,0.0,2,1,3,1,gd,9,typ,1,ta,attchd,1999.0,fin,2.0,490.0,ta,ta,y,0,0,0,0,0,0,0,5,2009,wd ,225000
80,rl,8000,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,slvl,5,5,1959,1959,gable,compshg,brkface,plywood,none,0.0,ta,ta,cblock,gd,ta,av,glq,433.0,rec,95.0,0.0,528.0,gasa,ta,y,sbrkr,1183,0,0,1183,1.0,0.0,1,0,3,1,ta,6,typ,0,none,attchd,1959.0,rfn,1.0,288.0,ta,ta,y,0,0,0,0,0,0,0,7,2009,wd ,138000
160,rm,1680,pave,reg,lvl,allpub,inside,gtl,brdale,norm,norm,twnhs,2story,6,5,1971,1971,gable,compshg,hdboard,imstucc,brkface,381.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,525.0,525.0,gasa,ta,y,sbrkr,525,567,0,1092,0.0,0.0,1,1,3,1,ta,6,typ,0,none,detchd,1971.0,unf,1.0,264.0,ta,ta,y,0,0,0,0,0,0,0,3,2010,wd ,88000
60,rl,13693,pave,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9,5,2006,2006,hip,compshg,vinylsd,vinylsd,brkface,772.0,ex,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,2153.0,2153.0,gasa,ex,y,sbrkr,2069,574,0,2643,0.0,0.0,2,1,3,1,ex,9,typ,1,gd,builtin,2006.0,fin,3.0,694.0,ta,ta,y,414,84,0,0,0,0,0,3,2007,wd ,380000
20,fv,10625,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,8,5,2007,2007,gable,compshg,vinylsd,vinylsd,brkface,292.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1660.0,1660.0,gasa,ex,y,sbrkr,1660,0,0,1660,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2007.0,fin,3.0,660.0,ta,ta,y,133,120,0,0,0,0,0,6,2008,wd ,256000
20,rl,7200,pave,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,5,7,1951,2000,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,mn,blq,234.0,rec,486.0,180.0,900.0,gasa,ta,y,sbrkr,900,0,0,900,0.0,1.0,1,0,3,1,gd,5,typ,0,none,detchd,2005.0,unf,2.0,576.0,ta,ta,y,222,32,0,0,0,0,0,5,2010,wd ,134800
160,rm,1612,pave,reg,lvl,allpub,inside,gtl,blueste,norm,norm,twnhs,2story,6,6,1980,1980,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,gd,ta,no,unf,0.0,unf,0.0,561.0,561.0,gasa,ta,y,sbrkr,561,668,0,1229,0.0,0.0,1,1,2,1,ta,5,typ,1,ta,attchd,1980.0,fin,2.0,462.0,ta,ta,y,154,0,0,0,0,0,0,7,2009,wd ,121000
60,fv,10207,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,7,6,2007,2007,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,874.0,874.0,gasa,ex,y,sbrkr,874,887,0,1761,0.0,0.0,3,0,3,1,gd,7,typ,0,none,attchd,2007.0,fin,2.0,578.0,ta,ta,y,144,105,0,0,0,0,0,8,2007,new,227875
20,rl,10475,pave,ir1,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,1story,8,5,2008,2008,gable,compshg,vinylsd,vinylsd,stone,72.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1694.0,1694.0,gasa,ex,y,sbrkr,1694,0,0,1694,0.0,0.0,2,0,3,1,gd,7,typ,0,none,attchd,2008.0,rfn,3.0,776.0,ta,ta,y,160,33,0,0,0,0,0,2,2010,wd ,245350
90,rm,5976,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,duplex,2story,5,7,1920,1950,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,624.0,624.0,gasa,gd,n,fusea,624,624,0,1248,0.0,0.0,2,0,2,2,ta,8,typ,0,none,0,1925.293236964378,0,0.0,0.0,0,0,n,0,130,256,0,0,0,0,12,2006,wd ,93500
30,rl,10625,pave,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1story,5,5,1920,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,alq,108.0,unf,0.0,350.0,458.0,gasa,fa,n,sbrkr,835,0,0,835,0.0,0.0,1,0,2,1,ta,5,typ,0,none,basment,1920.0,unf,1.0,366.0,fa,ta,y,0,0,77,0,0,0,400,5,2010,cod,83000
60,rl,53107,pave,ir2,low,allpub,corner,mod,clearcr,feedr,norm,1fam,2story,6,5,1992,1992,gable,compshg,hdboard,hdboard,none,0.0,gd,ta,pconc,gd,ta,av,glq,985.0,unf,0.0,595.0,1580.0,gasa,ex,y,sbrkr,1079,874,0,1953,1.0,0.0,2,1,3,1,gd,9,typ,2,fa,attchd,1992.0,fin,2.0,501.0,ta,ta,y,216,231,0,0,0,0,0,6,2007,wd ,240000
45,rm,5680,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,5,4,1901,1950,gable,compshg,asbshng,asbshng,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,592.0,592.0,gasa,ta,n,fusea,933,240,0,1173,0.0,0.0,2,0,3,1,ta,7,typ,0,none,detchd,1920.0,unf,1.0,240.0,ta,fa,y,0,25,77,0,0,0,0,9,2007,wd ,113000
20,rl,12400,pave,ir1,lvl,allpub,inside,gtl,names,feedr,norm,1fam,1story,6,7,1958,1998,hip,compshg,wd sdng,wd sdng,brkface,176.0,ta,ta,cblock,ta,fa,no,rec,585.0,unf,0.0,630.0,1215.0,gasa,ta,y,fusea,1215,0,0,1215,0.0,0.0,1,0,3,1,ta,6,typ,0,none,attchd,1958.0,unf,1.0,297.0,ta,ta,y,0,0,0,0,234,0,0,6,2009,wd ,155000
20,rl,6768,pave,ir1,lvl,allpub,inside,gtl,sawyer,feedr,norm,1fam,1story,6,8,1961,1996,hip,compshg,hdboard,hdboard,none,0.0,ta,gd,cblock,ta,ta,mn,glq,832.0,unf,0.0,80.0,912.0,gasa,gd,y,sbrkr,912,0,0,912,1.0,1.0,1,0,3,1,gd,5,typ,0,none,detchd,1962.0,unf,1.0,288.0,ta,ta,y,168,0,0,0,0,0,0,5,2008,wd ,142000
45,rm,6000,pave,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5unf,6,7,1926,2004,gable,compshg,wd sdng,wd sdng,none,0.0,gd,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,884.0,884.0,gasa,gd,y,sbrkr,904,0,0,904,0.0,0.0,1,0,2,1,ta,4,typ,0,none,detchd,1926.0,unf,1.0,180.0,ta,ta,y,0,0,105,0,0,0,0,1,2009,wd ,119000
50,rl,12508,pave,ir1,lvl,allpub,inside,gtl,mitchel,norm,norm,1fam,1.5fin,6,7,1940,1985,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,cblock,gd,ta,mn,alq,660.0,unf,0.0,323.0,983.0,gasa,ex,y,sbrkr,983,767,0,1750,1.0,0.0,2,0,4,1,ta,7,mod,0,none,attchd,1989.0,unf,1.0,423.0,ta,ta,y,245,0,156,0,0,0,1300,7,2008,wd ,160000
60,rl,7415,pave,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,6,5,2004,2004,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,ta,ta,no,glq,759.0,unf,0.0,80.0,839.0,gasa,ex,y,sbrkr,864,729,0,1593,1.0,0.0,2,1,3,1,ta,8,typ,1,ta,attchd,2004.0,fin,2.0,398.0,ta,ta,y,100,75,0,0,0,0,0,4,2008,wd ,193000
60,rl,11762,pave,reg,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,2story,8,5,1992,1993,gable,compshg,vinylsd,vinylsd,brkface,309.0,gd,ta,pconc,ex,ta,no,glq,335.0,unf,0.0,770.0,1105.0,gasa,ex,y,sbrkr,1105,1097,0,2202,1.0,0.0,2,1,4,1,gd,9,typ,1,ta,attchd,1992.0,rfn,2.0,517.0,ta,ta,y,0,65,0,0,144,0,0,9,2007,wd ,263000
20,rl,8767,pave,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,glq,24.0,unf,0.0,1286.0,1310.0,gasa,ex,y,sbrkr,1310,0,0,1310,0.0,0.0,2,0,3,1,gd,6,typ,1,gd,attchd,2005.0,fin,2.0,400.0,ta,ta,y,0,0,0,0,0,0,0,7,2006,new,164990
20,rl,8190,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,4,6,1954,1954,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,rec,732.0,unf,0.0,216.0,948.0,gasa,ex,y,sbrkr,948,0,0,948,1.0,0.0,1,0,3,1,ta,5,typ,1,ta,detchd,1956.0,unf,1.0,280.0,ta,ta,y,0,36,0,0,0,0,0,10,2007,wd ,119000
20,fv,7500,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,8,5,2006,2007,gable,compshg,vinylsd,vinylsd,stone,238.0,gd,ta,pconc,gd,ta,no,glq,24.0,unf,0.0,1348.0,1372.0,gasa,ex,y,sbrkr,1448,0,0,1448,0.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2006.0,rfn,2.0,692.0,ta,ta,y,0,140,0,0,0,0,0,6,2009,wd ,238500
20,rl,70761,pave,ir1,low,allpub,inside,mod,clearcr,norm,norm,1fam,1story,7,5,1975,1975,gable,wdshngl,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,gd,alq,655.0,unf,0.0,878.0,1533.0,gasa,ta,y,sbrkr,1533,0,0,1533,1.0,0.0,2,0,2,1,gd,5,typ,2,ta,attchd,1975.0,unf,2.0,576.0,ta,ta,y,200,54,0,0,0,0,0,12,2006,wd ,280000
120,fv,3784,pave,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,1story,8,5,2006,2007,gable,compshg,vinylsd,vinylsd,stone,36.0,gd,ta,pconc,gd,ta,no,glq,60.0,unf,0.0,1451.0,1511.0,gasa,ex,y,sbrkr,1565,0,0,1565,1.0,0.0,2,0,2,1,gd,5,typ,0,none,attchd,2006.0,fin,2.0,476.0,ta,ta,y,0,120,0,0,0,0,0,2,2007,new,193800
120,rm,4224,pave,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhse,1story,5,7,1976,1976,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,pconc,gd,ta,no,glq,840.0,unf,0.0,200.0,1040.0,gasa,ta,y,sbrkr,1060,0,0,1060,1.0,0.0,1,0,3,1,ta,6,typ,1,ta,attchd,1976.0,unf,2.0,572.0,ta,ta,y,100,110,0,0,0,0,0,6,2007,wd ,129900
20,rl,9245,pave,ir2,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,5,1994,1995,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,glq,686.0,unf,0.0,304.0,990.0,gasa,ex,y,sbrkr,990,0,0,990,0.0,1.0,1,0,3,1,ta,5,typ,0,none,detchd,1996.0,unf,2.0,672.0,ta,ta,y,0,0,0,0,0,0,0,2,2008,wd ,145000
20,rl,14781,pave,ir2,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,1story,8,5,2001,2002,hip,compshg,vinylsd,vinylsd,brkface,178.0,gd,ta,pconc,gd,ta,gd,unf,0.0,unf,0.0,1753.0,1753.0,gasa,ex,y,sbrkr,1787,0,0,1787,0.0,0.0,2,0,3,1,gd,7,typ,1,ta,attchd,2001.0,rfn,3.0,748.0,ta,ta,y,198,150,0,0,0,0,0,8,2006,wd ,275000
90,rl,8544,pave,reg,lvl,allpub,corner,gtl,names,norm,norm,duplex,1story,3,4,1950,1950,gable,compshg,brkface,stone,none,0.0,ta,ta,slab,0,0,0,0,0.0,0,0.0,0.0,0.0,wall,fa,n,fusef,1040,0,0,1040,0.0,0.0,2,0,2,2,ta,6,typ,0,none,detchd,1950.0,unf,2.0,400.0,ta,fa,y,0,0,0,0,0,0,0,12,2006,wd ,81400
20,rl,7440,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,6,1954,1954,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,gd,ta,no,blq,173.0,unf,0.0,916.0,1089.0,gasw,ta,y,sbrkr,1089,0,0,1089,1.0,0.0,1,0,3,1,ta,5,typ,1,gd,detchd,1954.0,rfn,1.0,252.0,ta,ta,p,328,0,0,0,0,0,0,9,2009,wd ,125000
30,rm,7404,pave,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1story,4,6,1920,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,fa,ta,no,unf,0.0,unf,0.0,861.0,861.0,gasa,ta,y,sbrkr,861,0,0,861,0.0,0.0,1,0,2,1,ta,5,typ,0,none,detchd,1920.0,unf,2.0,288.0,ta,ta,n,0,0,128,0,0,0,0,11,2009,oth,80000
30,rl,4853,pave,reg,bnk,allpub,inside,gtl,swisu,artery,norm,1fam,1story,5,6,1924,1999,gable,compshg,metalsd,vinylsd,brkface,203.0,ta,ta,brktil,ta,ta,mn,rec,133.0,unf,0.0,974.0,1107.0,gasa,fa,n,fusea,1296,0,0,1296,0.0,0.0,2,0,2,1,fa,5,typ,1,gd,detchd,1979.0,unf,1.0,260.0,ta,ta,y,0,0,36,0,0,0,0,5,2010,wd ,104000
20,rl,10593,pave,ir1,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,1story,7,5,1996,1996,hip,compshg,vinylsd,vinylsd,brkface,338.0,gd,ta,pconc,gd,ta,no,glq,919.0,unf,0.0,801.0,1720.0,gasa,ex,y,sbrkr,1720,0,0,1720,1.0,0.0,2,0,3,1,gd,7,typ,1,ta,attchd,1996.0,fin,2.0,527.0,ta,ta,y,240,56,154,0,0,0,0,3,2010,wd ,260400
60,rl,12090,pave,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,2story,7,7,1981,2003,gable,compshg,metalsd,metalsd,brkface,306.0,gd,ta,cblock,gd,ta,no,alq,321.0,unf,0.0,404.0,725.0,gasa,ex,y,sbrkr,725,754,0,1479,0.0,0.0,2,1,3,1,gd,6,typ,1,ta,attchd,1981.0,rfn,2.0,484.0,ta,ta,y,167,72,0,0,0,0,0,3,2007,wd ,176000
20,rl,11677,pave,ir1,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,4,1966,1966,gable,compshg,hdboard,hdboard,brkface,442.0,ta,ta,cblock,ta,ta,av,rec,249.0,blq,761.0,30.0,1040.0,gasa,ta,y,sbrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,ta,6,typ,0,none,attchd,1966.0,rfn,1.0,264.0,ta,ta,y,0,90,0,0,0,0,0,2,2007,wd ,123000
60,rl,11000,pave,reg,lvl,allpub,fr2,gtl,noridge,norm,norm,1fam,2story,9,5,2000,2000,hip,compshg,vinylsd,vinylsd,brkface,295.0,gd,ta,pconc,ex,ta,mn,unf,0.0,unf,0.0,1519.0,1519.0,gasa,ex,y,sbrkr,1533,639,0,2172,0.0,0.0,2,1,4,1,ex,8,typ,1,ta,builtin,2000.0,rfn,3.0,687.0,ta,ta,y,162,153,0,0,0,0,0,6,2008,wd ,291000
20,rl,8000,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,6,1948,2002,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,680.0,unf,0.0,292.0,972.0,gasa,ex,y,sbrkr,972,0,0,972,1.0,0.0,1,0,2,1,ta,5,typ,1,gd,detchd,1948.0,unf,1.0,240.0,ta,ta,y,0,0,0,0,0,0,0,5,2009,wd ,132000
60,rl,8029,pave,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,6,5,2005,2005,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,728.0,728.0,gasa,ex,y,sbrkr,728,728,0,1456,0.0,0.0,2,1,3,1,gd,8,typ,0,none,attchd,2005.0,fin,2.0,400.0,ta,ta,y,100,24,0,0,0,0,0,7,2008,wd ,176000
20,rl,13495,pave,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,5,6,1956,1956,gable,compshg,wd sdng,wd sdng,brkface,70.0,ta,gd,cblock,ta,ta,no,blq,625.0,lwq,201.0,222.0,1048.0,gasa,fa,y,sbrkr,1728,0,0,1728,1.0,0.0,2,0,3,1,ta,7,min1,1,gd,detchd,1956.0,unf,2.0,576.0,ta,ta,y,0,99,0,0,0,0,0,7,2009,wd ,177625
50,rl,9738,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,5,7,1924,1950,gable,compshg,asbshng,asbshng,none,0.0,ta,gd,brktil,ta,ta,no,blq,392.0,unf,0.0,392.0,784.0,gasa,gd,y,sbrkr,949,272,0,1221,1.0,0.0,1,0,4,1,ta,7,typ,0,none,attchd,1965.0,unf,1.0,392.0,ta,ta,y,0,0,236,0,0,0,0,3,2006,wd ,104900
60,rl,9272,pave,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,500.0,unf,0.0,342.0,842.0,gasa,ex,y,sbrkr,856,893,0,1749,0.0,0.0,2,1,3,1,gd,7,typ,0,none,attchd,1999.0,rfn,2.0,515.0,ta,ta,y,140,85,0,0,0,0,0,6,2006,wd ,196000
120,rl,7841,pave,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,twnhse,1story,9,5,2005,2005,hip,compshg,metalsd,metalsd,brkface,394.0,ex,ta,pconc,ex,ta,no,glq,848.0,unf,0.0,729.0,1577.0,gasa,ex,y,sbrkr,1577,0,0,1577,1.0,0.0,2,0,2,1,ex,6,typ,1,gd,attchd,2005.0,rfn,2.0,564.0,ta,ta,y,203,39,0,0,0,0,0,5,2007,wd ,280000
80,rl,8530,pave,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,slvl,7,5,1995,1996,gable,compshg,hdboard,hdboard,brkface,22.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,384.0,384.0,gasa,gd,y,sbrkr,804,670,0,1474,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,builtin,1995.0,fin,2.0,400.0,ta,ta,y,120,72,0,0,0,0,700,5,2009,wd ,168500
60,rl,13041,pave,ir2,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,6,5,1995,1995,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,781.0,781.0,gasa,gd,y,sbrkr,781,890,0,1671,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,1995.0,fin,2.0,423.0,ta,ta,y,0,84,0,0,0,0,0,2,2006,wd ,170000
20,rl,43500,pave,reg,lvl,allpub,inside,gtl,mitchel,artery,norm,1fam,1story,3,5,1953,1953,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,ex,y,sbrkr,2034,0,0,2034,0.0,0.0,1,0,2,1,ta,9,min1,0,none,2types,1953.0,rfn,4.0,1041.0,ta,ta,n,483,266,0,0,0,561,0,6,2007,wd ,130000
50,rm,6240,pave,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,7,5,1939,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,mn,rec,300.0,lwq,240.0,449.0,989.0,gasa,ta,y,sbrkr,1245,764,0,2009,0.0,0.0,2,0,4,1,ta,7,min2,1,gd,detchd,1939.0,unf,2.0,400.0,ta,ta,y,0,20,0,0,0,0,0,1,2008,wd ,150000
20,rl,13015,pave,reg,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,1story,5,6,1996,1996,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,pconc,gd,ta,no,unf,0.0,unf,0.0,1100.0,1100.0,gasa,ex,y,sbrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,ta,5,typ,0,none,attchd,1996.0,rfn,2.0,462.0,ta,ta,y,0,0,0,0,0,0,0,6,2006,wd ,145000
